label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
a,0.5343629121780396,0.6182581782341003,-5.904537943024479e-07,0.4713502526283264,0.5800378322601318,-0.02382180280983448,0.41478726267814636,0.5071429014205933,-0.032378703355789185,0.3904152512550354,0.4285494089126587,-0.04235898703336716,0.4151381254196167,0.3749391436576843,-0.04414844512939453,0.45867103338241577,0.42256826162338257,0.013308814726769924,0.4415853023529053,0.3707925081253052,-0.019144240766763687,0.44696366786956787,0.4432269036769867,-0.030703924596309662,0.45662495493888855,0.4514845907688141,-0.033985648304224014,0.4988913834095001,0.42305582761764526,0.01294008083641529,0.4833213686943054,0.3837176561355591,-0.02160997875034809,0.4838937520980835,0.47072044014930725,-0.021205225959420204,0.49152740836143494,0.4621897041797638,-0.01069976668804884,0.5394957661628723,0.4283675253391266,0.0036854196805506945,0.5264939069747925,0.39097070693969727,-0.03253152221441269,0.5227146744728088,0.47185927629470825,-0.015467382967472076,0.5323189496994019,0.4690307676792145,0.00722402473911643,0.5819393396377563,0.43797701597213745,-0.008304462768137455,0.5685444474220276,0.40225452184677124,-0.023243431001901627,0.5598400831222534,0.4580067992210388,-0.008206509985029697,0.5674739480018616,0.466561496257782,0.008878818713128567
a,0.5541980266571045,0.6154202222824097,-4.924547738482943e-07,0.494675874710083,0.5833756327629089,-0.03569804131984711,0.43570899963378906,0.5129067301750183,-0.048173971474170685,0.4063284993171692,0.43163663148880005,-0.06040925160050392,0.43125832080841064,0.3729344606399536,-0.06394125521183014,0.45331621170043945,0.42712968587875366,0.015259886160492897,0.4530937969684601,0.3757151663303375,-0.023431474342942238,0.4661716818809509,0.4457530081272125,-0.0400669239461422,0.46399855613708496,0.4517015516757965,-0.04507876932621002,0.4994203746318817,0.4244528114795685,0.020121971145272255,0.5016260147094727,0.38214364647865295,-0.019658856093883514,0.5101741552352905,0.47162795066833496,-0.024072906002402306,0.49900513887405396,0.45979347825050354,-0.014886409044265747,0.5429248213768005,0.4248982071876526,0.01388594601303339,0.5458993315696716,0.389084130525589,-0.02818857505917549,0.5476269721984863,0.47082290053367615,-0.017288250848650932,0.5386798977851868,0.46564367413520813,0.0029341024346649647,0.5851989388465881,0.426590234041214,0.0042198942974209785,0.5840538740158081,0.3947196900844574,-0.0138363903388381,0.5832840800285339,0.45255109667778015,-0.001786927692592144,0.5804349184036255,0.46043017506599426,0.013903637416660786
a,0.5638473629951477,0.5751170516014099,-5.584691962212673e-07,0.5018839836120605,0.5265228152275085,-0.02474501170217991,0.4519420564174652,0.44267913699150085,-0.026852509006857872,0.4275397062301636,0.35689660906791687,-0.030439622700214386,0.45658355951309204,0.3115603029727936,-0.02539253793656826,0.47502923011779785,0.3797530233860016,0.03400776535272598,0.47889024019241333,0.3198184370994568,0.001714514335617423,0.4877983629703522,0.39318785071372986,-0.012558359652757645,0.48610153794288635,0.4053126275539398,-0.01601441018283367,0.5195848345756531,0.38689109683036804,0.03647264465689659,0.5219140648841858,0.3346947431564331,-0.00019068321853410453,0.5243078470230103,0.4239042103290558,-0.006923138629645109,0.5168659687042236,0.4207788407802582,0.0007350223022513092,0.5610043406486511,0.3955712914466858,0.028817536309361458,0.5637842416763306,0.35209640860557556,-0.00991236511617899,0.560171365737915,0.43407896161079407,-0.0009259824873879552,0.5540664196014404,0.4353652000427246,0.018323425203561783,0.6009712219238281,0.40324246883392334,0.018749287351965904,0.6005684733390808,0.3684026896953583,0.0043035694397985935,0.5948426723480225,0.4263460338115692,0.016718445345759392,0.5932556390762329,0.4386666417121887,0.03250860422849655
a,0.5589895248413086,0.6159722805023193,-5.290874014463043e-07,0.49911922216415405,0.5700520873069763,-0.027112215757369995,0.447918564081192,0.49246031045913696,-0.03704738989472389,0.42661920189857483,0.41046857833862305,-0.047916851937770844,0.45599550008773804,0.3599274158477783,-0.05016503855586052,0.49115875363349915,0.4119783341884613,0.015671497210860252,0.48156610131263733,0.36281126737594604,-0.018567075952887535,0.48316052556037903,0.43321534991264343,-0.0321892574429512,0.48949527740478516,0.43802887201309204,-0.03646371513605118,0.5332387089729309,0.4177011251449585,0.0171915665268898,0.525119423866272,0.3785353899002075,-0.01809716783463955,0.5208642482757568,0.4634057879447937,-0.019264718517661095,0.5241958498954773,0.4507042169570923,-0.009594579227268696,0.5746512413024902,0.42736583948135376,0.009095831774175167,0.5687927603721619,0.3893892467021942,-0.028071770444512367,0.5601098537445068,0.4672228991985321,-0.012912720441818237,0.5652132034301758,0.46258971095085144,0.008964386768639088,0.6165544986724854,0.44011345505714417,-0.001992694800719619,0.6103699803352356,0.40323489904403687,-0.016632206737995148,0.5989586114883423,0.45664194226264954,-0.002249152399599552,0.6032708883285522,0.46447333693504333,0.01450510136783123
a,0.5596805214881897,0.6313322186470032,-4.078219717484899e-07,0.5078819394111633,0.6053134799003601,-0.05149884894490242,0.45709776878356934,0.543581485748291,-0.0812203586101532,0.4301156997680664,0.47584328055381775,-0.10630107671022415,0.4569208025932312,0.4294772148132324,-0.12243056297302246,0.48817795515060425,0.406471312046051,-0.024269234389066696,0.4841189384460449,0.4258795976638794,-0.05955445393919945,0.4889680743217468,0.4835732579231262,-0.06929352134466171,0.49073338508605957,0.47367119789123535,-0.07259474694728851,0.5341915488243103,0.39620041847229004,-0.015174541622400284,0.5311488509178162,0.4331757128238678,-0.05258134752511978,0.5298688411712646,0.5128075480461121,-0.05183093994855881,0.5285086035728455,0.48371216654777527,-0.04177279770374298,0.5796416401863098,0.40599316358566284,-0.015466506592929363,0.5771443843841553,0.4461596608161926,-0.05436006188392639,0.5685921311378479,0.5133005976676941,-0.04175296798348427,0.5671926736831665,0.4921989440917969,-0.024023564532399178,0.6209290027618408,0.42539286613464355,-0.02110976167023182,0.6188253164291382,0.45171016454696655,-0.04322398453950882,0.6086796522140503,0.49548548460006714,-0.03803183510899544,0.6067139506340027,0.48638883233070374,-0.02811865322291851
a,0.5756951570510864,0.6368715763092041,-4.951391474605771e-08,0.5375956296920776,0.6057072877883911,-0.07434987276792526,0.5099117159843445,0.5395482778549194,-0.11428557336330414,0.5150545835494995,0.4767184555530548,-0.14542514085769653,0.5523693561553955,0.4386433959007263,-0.16787762939929962,0.5187499523162842,0.4262790083885193,-0.04619209095835686,0.5377593636512756,0.42961999773979187,-0.10242486000061035,0.5394566655158997,0.47657060623168945,-0.12561830878257751,0.5368649363517761,0.47407782077789307,-0.1326795369386673,0.5580280423164368,0.424674391746521,-0.0274548027664423,0.5857078433036804,0.43366876244544983,-0.08313959091901779,0.5773123502731323,0.5152612924575806,-0.08538307994604111,0.5656775236129761,0.49351924657821655,-0.07114086300134659,0.5988065600395203,0.4338040351867676,-0.022188333794474602,0.6242148876190186,0.45533403754234314,-0.08000998944044113,0.6094914674758911,0.522354245185852,-0.0745193138718605,0.5941007733345032,0.5029411315917969,-0.05526246130466461,0.638051450252533,0.44434696435928345,-0.023561930283904076,0.6623960733413696,0.4616991877555847,-0.05772767215967178,0.6465041041374207,0.5068814158439636,-0.057178422808647156,0.6272541284561157,0.5012363791465759,-0.0472707636654377
a,0.4987199604511261,0.6215742826461792,-6.439492494791921e-07,0.43593695759773254,0.592654824256897,-0.02572532184422016,0.3730568289756775,0.5179814696311951,-0.0348324216902256,0.33818769454956055,0.43676474690437317,-0.04639635607600212,0.34249022603034973,0.3674390912055969,-0.0501086562871933,0.3862864077091217,0.43275392055511475,0.016210701316595078,0.3738519251346588,0.3583334684371948,-0.02329801768064499,0.3899770677089691,0.42752185463905334,-0.04102456197142601,0.3979761302471161,0.46173763275146484,-0.04545959085226059,0.42522627115249634,0.41733744740486145,0.015972111374139786,0.4176020920276642,0.35708826780319214,-0.020633548498153687,0.43123212456703186,0.4441070556640625,-0.024620018899440765,0.42779725790023804,0.4568081498146057,-0.017062393948435783,0.4670390784740448,0.4095616042613983,0.005989172961562872,0.46130961179733276,0.348129004240036,-0.030915645882487297,0.46934157609939575,0.4303060472011566,-0.015659576281905174,0.46632418036460876,0.44981876015663147,0.0054604122415184975,0.5093096494674683,0.4085153341293335,-0.007198921404778957,0.5025277137756348,0.35643985867500305,-0.024706166237592697,0.5025255084037781,0.4132997691631317,-0.011045820079743862,0.5007520914077759,0.43549486994743347,0.005346597172319889
a,0.5119147300720215,0.615267276763916,-6.482503067672951e-07,0.44571536779403687,0.5853188037872314,-0.025873133912682533,0.3796079754829407,0.5121180415153503,-0.03521916642785072,0.3430127799510956,0.4283837378025055,-0.04733403027057648,0.34734612703323364,0.35581812262535095,-0.051341619342565536,0.3942601680755615,0.4231203496456146,0.018740691244602203,0.38028770685195923,0.3467310965061188,-0.022227033972740173,0.3974674940109253,0.4157855808734894,-0.041429657489061356,0.4063091278076172,0.4518681764602661,-0.0463641956448555,0.4334937036037445,0.40747272968292236,0.01866036467254162,0.4251945912837982,0.34615153074264526,-0.01991230808198452,0.44070965051651,0.43397578597068787,-0.02552681230008602,0.4382915198802948,0.4494355618953705,-0.018490932881832123,0.4753164052963257,0.3995269536972046,0.008640071377158165,0.46817338466644287,0.3358480930328369,-0.02993438020348549,0.47791847586631775,0.41981565952301025,-0.015030639246106148,0.47666528820991516,0.4433552920818329,0.006796287838369608,0.518181562423706,0.3983997702598572,-0.004571658559143543,0.5095033049583435,0.34309372305870056,-0.022317199036478996,0.5101960897445679,0.40040767192840576,-0.008278531022369862,0.5095395445823669,0.4250718653202057,0.00893315952271223
a,0.4919140934944153,0.6556583046913147,-7.023267016847967e-07,0.4255833625793457,0.6130244135856628,-0.019776297733187675,0.3715299069881439,0.5259974002838135,-0.02682425081729889,0.3463829457759857,0.4418097138404846,-0.03785616159439087,0.3552144765853882,0.3743749260902405,-0.04175152629613876,0.3983592092990875,0.44236689805984497,0.01980733312666416,0.38375991582870483,0.3662787079811096,-0.019121887162327766,0.3878393769264221,0.44026511907577515,-0.03690877556800842,0.39667895436286926,0.4772496521472931,-0.04130347818136215,0.4383845925331116,0.4345242381095886,0.016054630279541016,0.42348235845565796,0.3718396723270416,-0.021354109048843384,0.426788866519928,0.46108418703079224,-0.02527894265949726,0.4358479380607605,0.4780946671962738,-0.016488555818796158,0.48146140575408936,0.4347517788410187,0.002997333649545908,0.46886947751045227,0.3724977672100067,-0.032478462904691696,0.466861367225647,0.45507892966270447,-0.015925168991088867,0.4735480844974518,0.4760042428970337,0.006757058668881655,0.5265129804611206,0.44172555208206177,-0.013080907054245472,0.5125041007995605,0.38479384779930115,-0.0274755097925663,0.504166841506958,0.4410848021507263,-0.011571912094950676,0.5088293552398682,0.4645617604255676,0.006483718752861023
a,0.49701133370399475,0.6582152843475342,-6.816045470259269e-07,0.4312351942062378,0.6304187774658203,-0.0239143967628479,0.3696900010108948,0.557845413684845,-0.03373679518699646,0.3371751010417938,0.4822043180465698,-0.04599379003047943,0.33842793107032776,0.4166107177734375,-0.05019023269414902,0.3926869034767151,0.46430131793022156,0.010162904858589172,0.37159568071365356,0.40226075053215027,-0.02770942449569702,0.3829435706138611,0.4781480133533478,-0.04164751246571541,0.3939080536365509,0.5006120800971985,-0.04456913098692894,0.4329700767993927,0.4533995985984802,0.007959726266562939,0.41288506984710693,0.40782397985458374,-0.029139168560504913,0.4215480387210846,0.49979907274246216,-0.028674865141510963,0.430134654045105,0.4981262981891632,-0.01757219061255455,0.4758318364620209,0.4501921236515045,-0.003558877855539322,0.4586186408996582,0.4050762355327606,-0.041541170328855515,0.4619584381580353,0.49062106013298035,-0.022393492981791496,0.47083550691604614,0.49534934759140015,0.001930456724949181,0.5199131965637207,0.4514000117778778,-0.018181873485445976,0.501927375793457,0.40998178720474243,-0.035423215478658676,0.49761447310447693,0.4678908586502075,-0.01958785019814968,0.505873441696167,0.47993203997612,-0.0013587429421022534
a,0.5011491775512695,0.6606400012969971,-5.950548143118795e-07,0.4467223584651947,0.6529085636138916,-0.04111313447356224,0.3915177583694458,0.595958411693573,-0.05861639976501465,0.36279040575027466,0.5358405709266663,-0.07070542871952057,0.3660125732421875,0.477965772151947,-0.07465735822916031,0.4010322690010071,0.46526822447776794,-0.024356013163924217,0.3989966809749603,0.4922209680080414,-0.05738779157400131,0.4137243330478668,0.5507799983024597,-0.07176633179187775,0.4165794551372528,0.5488165616989136,-0.08024926483631134,0.44433462619781494,0.4386899471282959,-0.01850353367626667,0.4454668462276459,0.4891497790813446,-0.054003842175006866,0.45329657196998596,0.562491774559021,-0.05923612415790558,0.4516308009624481,0.5485437512397766,-0.05675571784377098,0.4898741841316223,0.437198668718338,-0.019663656130433083,0.4941604435443878,0.49319988489151,-0.056330300867557526,0.4924634099006653,0.5595831871032715,-0.046354882419109344,0.48730194568634033,0.5441653728485107,-0.03330099955201149,0.5329321622848511,0.4484879672527313,-0.02529565989971161,0.5365244150161743,0.4985743463039398,-0.05013817176222801,0.5301992297172546,0.5459377765655518,-0.04747839272022247,0.5224875807762146,0.5355774760246277,-0.04029973968863487
a,0.5625073909759521,0.6481507420539856,-5.738082791140187e-07,0.5046270489692688,0.6156036853790283,-0.02805556356906891,0.4553714692592621,0.5334532856941223,-0.03746238350868225,0.43741148710250854,0.4440918564796448,-0.04834621772170067,0.44916945695877075,0.3799571990966797,-0.05144248530268669,0.4769454002380371,0.4508056938648224,0.014093803241848946,0.4811275899410248,0.3811567425727844,-0.024634843692183495,0.4881254732608795,0.4480828642845154,-0.04203430935740471,0.4875427186489105,0.481547474861145,-0.046256113797426224,0.5151553153991699,0.4465983211994171,0.015535601414740086,0.5211206674575806,0.38874518871307373,-0.022526849061250687,0.5244020819664001,0.47331610321998596,-0.027711212635040283,0.5151532888412476,0.48615002632141113,-0.02040674537420273,0.5524115562438965,0.44805705547332764,0.007295474875718355,0.5597484111785889,0.3932682275772095,-0.03157780319452286,0.5590202808380127,0.47117292881011963,-0.01920268125832081,0.5501831769943237,0.489738792181015,0.0007581624668091536,0.5898692607879639,0.4541897773742676,-0.004169600550085306,0.5953922271728516,0.40651410818099976,-0.023369915783405304,0.591565728187561,0.4577105641365051,-0.012243411503732204,0.5842753648757935,0.47785890102386475,0.002837606007233262
a,0.6093600392341614,0.6575249433517456,-1.4718459340201662e-07,0.5679972767829895,0.6207272410392761,-0.06917884945869446,0.5379468202590942,0.5525641441345215,-0.09955789893865585,0.5344092845916748,0.4786853790283203,-0.1225564107298851,0.5499497652053833,0.4141668975353241,-0.13618959486484528,0.5414910912513733,0.4542791247367859,-0.021800944581627846,0.5637103915214539,0.4111500680446625,-0.07566714286804199,0.5703051686286926,0.4715200364589691,-0.10357289016246796,0.5655909776687622,0.5015973448753357,-0.11245734244585037,0.5755981206893921,0.45337292551994324,-0.000799993984401226,0.5982564091682434,0.41344329714775085,-0.05647657811641693,0.6020828485488892,0.4927459955215454,-0.06903843581676483,0.5868086218833923,0.5027931332588196,-0.06185242161154747,0.6104324460029602,0.4549422562122345,0.006521976087242365,0.6312034726142883,0.4278995096683502,-0.04911208152770996,0.6310568451881409,0.4977943003177643,-0.04718451946973801,0.6134448051452637,0.5032528042793274,-0.029598908498883247,0.641265869140625,0.4563123285770416,0.007842491380870342,0.6608144044876099,0.43510952591896057,-0.023575400933623314,0.6577380299568176,0.48303884267807007,-0.022114846855401993,0.6429687142372131,0.4930093586444855,-0.011357519775629044
